Average Dollar per Unit traded,Net realized gains YTD,Net realized losses YTD,Total dollar value traded,Total units traded,Days since last login,Days since last trade,Id,Age,Age Group,Children,DOB,Estimated income,Gender,Homeowner,Status,Address 1,Address 2,City,Latitude,Longitude,State,Country,Churn Risk
56.11666667,0,101.01,2020.2,36,4,19,694,40,Adult,0,6/13/07,2121.36,F,N,S,4477 HOLLYWOOD BLVD STE 200I,,BARTO,,,PA,United States,High
56.11666667,0,50.505,2020.2,36,5,12,989,40,Adult,0,1/26/54,2121.36,F,N,S,591 CORPORATE DR,,ROSENBERG,,,TX,United States,Medium
59.88402439,0,245.5245,4910.49,82,1,16,175,38,Adult,0,2/18/84,86448.2,M,Y,S,11102 PINEHURST LN,,EMERSON,,,KY,United States,High
59.88402439,0,245.5245,4910.49,82,4,18,451,49,Adult,0,10/3/95,68000,M,Y,S,PO BOX 943,,ROCKVILLE,,,MD,United States,High
59.88402439,0,245.5245,4910.49,82,3,20,758,48,Adult,0,2/17/97,70000,M,Y,S,1291 BANNER CIR,,MAYAGUEZ,,,PR,United States,High
59.92471545,0,184.2685,7370.74,123,2,14,697,65,Senior,1,7/21/32,58328.8,F,N,S,17647 S AUSTIN RD,,CLEMENTON,39.806358,-74.989585,NJ,United States,Medium
66.17485981,0,708.071,14161.42,214,3,8,242,62,Adult,0,3/28/90,69168.4,M,Y,M,1150 VULTEE BLVD APT G1,,KANSAS CITY,,,MO,United States,High
66.17485981,708.071,0,14161.42,214,1,9,518,62,Adult,0,1/4/60,69168.4,M,Y,M,RR 2 BOX 76,,PUEBLO,38.263107,-104.621693,CO,United States,Low
66.17485981,0,708.071,14161.42,214,5,5,824,62,Adult,0,3/24/06,69168.4,M,Y,M,2539 76TH ST NW,,DEFUNIAK SPGS,,,FL,United States,High
66.17485981,0,708.071,14161.42,214,4,5,1094,62,Adult,0,11/22/02,69168.4,M,Y,M,8209 25TH AVE N,,ROMA,26.404839,-99.00476,TX,United States,High
66.19078947,0,251.525,5030.5,76,5,15,253,22,Young adult,1,1/26/85,84978.1,M,N,S,PO BOX 3845,,CHAGRIN FALLS,,,OH,United States,High
66.19078947,0,251.525,5030.5,76,5,16,529,22,Young adult,1,11/20/51,84978.1,M,N,S,1490 W 49TH PL STE 555,,GURABO,,,PR,United States,High
66.19078947,0,125.7625,5030.5,76,4,15,835,22,Young adult,1,9/21/73,84978.1,M,N,S,414 NEAL LN,,PERU,40.762046,-86.046819,IN,United States,Medium
66.19078947,0,125.7625,5030.5,76,3,15,1105,22,Young adult,1,5/29/39,84978.1,M,N,S,5071 MARLAND AVE SW,,ASBURY PARK,40.224029,-74.01552,NJ,United States,Medium
66.19078947,0,251.525,5030.5,76,5,15,1238,22,Young adult,1,3/22/67,84978.1,M,N,S,KA CATCHING CRAPPIE ROAD PMB 10038,,MANTUA,,,NJ,United States,Medium
66.19078947,0,125.7625,5030.5,76,1,10,1373,22,Young adult,1,4/13/78,84978.1,M,N,S,640 S 300 W,,DECATUR,,,IL,United States,Medium
66.19078947,0,125.7625,5030.5,76,2,13,1513,22,Young adult,1,9/20/20,84978.1,M,N,S,8898 BLACK OAK ST,,OWENSBORO,37.768869,-87.1209,KY,United States,Medium
66.19078947,0,125.7625,5030.5,76,4,15,1656,22,Young adult,1,7/7/82,84978.1,M,N,S,PO BOX 13688,,LAYTON,,,UT,United States,Medium
66.19078947,0,125.7625,5030.5,76,3,15,1772,22,Young adult,1,8/17/88,84978.1,M,N,S,174 MARKET ST W,,BOWBELLS,,,ND,United States,Medium
66.19078947,0,125.7625,5030.5,76,2,11,1888,22,Young adult,1,3/7/61,84978.1,M,N,S,812 1ST ST SE,,LUQUILLO,,,PR,United States,Medium
66.19078947,0,251.525,5030.5,76,3,19,2031,22,Young adult,1,12/21/73,84978.1,M,N,S,16 CROSS ST,,EL PASO,31.79488,-106.34411,TX,United States,High
68.007,0,17.00175,680.07,10,2,10,77,64,Adult,1,4/16/11,63437.3,M,N,M,1000 CUSTER HOLLOW RD,,FRIENDSHIP,,,TN,United States,Medium
68.007,0,34.0035,680.07,10,1,18,352,64,Adult,1,5/5/12,63437.3,M,N,M,344A HERITAGE VLG,,EUREKA,,,MO,United States,High
68.007,0,34.0035,680.07,10,3,17,632,64,Adult,1,4/25/35,63437.3,M,N,M,HC 75 BOX 325,,GREENSBORO,,,NC,United States,High
68.007,0,34.0035,680.07,10,3,20,937,64,Adult,1,5/2/80,63437.3,M,N,M,ALAMEDA SHOP CTR,,FLUSHING,,,NY,United States,High
69.09772727,0,152.015,3040.3,44,5,15,60,19,Young adult,2,2/23/85,1765.41,M,N,M,2157 UNION SCHOOL RD SW,,FAIRVIEW,,,NJ,United States,High
69.09772727,0,152.015,3040.3,44,2,20,335,19,Young adult,2,8/14/94,1765.41,M,N,M,3613 W COMMODORE WAY,,DELTONA,,,FL,United States,High
69.09772727,0,76.0075,3040.3,44,4,14,615,19,Young adult,2,12/27/24,1765.41,M,N,M,D & B AIRCRAFT ENGINES,,MANCOS,37.346038,-108.289902,CO,United States,Medium
69.09772727,0,76.0075,3040.3,44,2,13,919,19,Young adult,2,9/24/03,1765.41,M,N,M,RR 1 BOX 251,,GUNTERSVILLE,34.345422,-86.279491,AL,United States,Medium
69.09772727,0,152.015,3040.3,44,1,15,1151,19,Young adult,2,8/5/31,1765.41,M,N,M,7628 WH BURGES DR,,LAMAR,38.079841,-102.615545,CO,United States,High
69.09772727,0,152.015,3040.3,44,1,17,1282,19,Young adult,2,4/23/44,1765.41,M,N,M,4339 91ST AVE NE,,MUSKEGON,,,MI,United States,High
69.09772727,0,76.0075,3040.3,44,1,13,1293,19,Young adult,2,5/21/54,1765.41,M,N,M,2 MEADOW LANE DR,,CANEADEA,,,NY,United States,Medium
69.09772727,0,152.015,3040.3,44,5,20,1425,19,Young adult,1,8/15/52,1765.41,M,N,S,8468 47TH AVE NW,,SEATTLE,47.494678,-122.308087,WA,United States,High
69.09772727,0,76.0075,3040.3,44,4,11,1578,19,Young adult,2,10/1/57,1765.41,M,N,M,14092 COUNTY ROAD 3502,,HILLSGROVE,,,PA,United States,Medium
69.09772727,0,76.0075,3040.3,44,4,12,1700,19,Young adult,1,10/26/68,1765.41,M,N,S,20038 HIGHWAY 5 # 5368,,HARTFORD,31.106004,-85.689132,AL,United States,Medium
69.09772727,0,152.015,3040.3,44,3,19,1817,19,Young adult,2,12/3/17,1765.41,M,N,M,84 CALLE SAN CRISTOBAL PMB 18534,,WATERTOWN,,,CT,United States,High
69.09772727,0,152.015,3040.3,44,1,18,1932,19,Young adult,2,5/28/66,1765.41,M,N,M,4600 N AGUNOL AVE,,CEDAR RAPIDS,,,IA,United States,High
70.007,0,175.0175,7000.7,100,2,15,1095,30,Adult,1,1/24/40,92148.5,M,Y,M,1 CALLE 2 DE GRAN VISTA,,NAZARETH,40.74199,-75.318602,PA,United States,Medium
72.94245734,1068.607,0,21372.14,293,3,9,24,50,Adult,2,1/9/18,100020,M,N,S,919 PARK AVE APT 2L,,MARION,40.56215,-85.660023,IN,United States,Low
72.94245734,1068.607,0,21372.14,293,5,9,302,48,Adult,2,8/20/23,100020,M,N,S,634AC WESTERN AVE STE 1,,SALLISAW,,,OK,United States,Low
72.94245734,0,1068.607,21372.14,293,5,5,581,42,Adult,2,8/20/22,120000,M,N,S,T237 EUSTIS ST,,VINEYARD HAVEN,,,MA,United States,High
72.94245734,1068.607,0,21372.14,293,1,8,886,45,Adult,2,6/23/53,65000,M,N,S,521 ORCHARD AVE,,BRAIDWOOD,,,IL,United States,Low
75.89717791,618.562,0,12371.24,163,2,5,26,34,Adult,2,7/17/99,59613.1,F,N,M,993 CEDAR ST,,MILLTOWN,,,WI,United States,Low
75.89717791,0,618.562,12371.24,163,3,8,304,34,Adult,2,12/21/88,59613.1,F,N,M,5781 BRIDGE ST STE 35,,FARGO,46.878554,-96.795249,ND,United States,High
75.89717791,618.562,0,12371.24,163,1,7,583,34,Adult,2,10/29/14,59613.1,F,N,M,PO BOX 3845,,CHAGRIN FALLS,,,OH,United States,Low
75.89717791,0,618.562,12371.24,163,5,7,888,34,Adult,2,2/21/09,59613.1,F,N,M,9I HIGHWAY 99 E,,WAUKESHA,42.98758,-88.211192,WI,United States,High
75.89717791,618.562,0,12371.24,163,2,10,1967,34,Adult,2,11/6/21,59613.1,M,N,M,8363 STAHLEY DR,,ORANGE,30.124738,-93.78567,TX,United States,Low
75.89717791,618.562,0,12371.24,163,1,8,1978,34,Adult,2,3/1/81,59613.1,M,N,M,1 RESERVATION RD,,ALBANY,,,NY,United States,Low
75.89717791,618.562,0,12371.24,163,3,7,1986,34,Adult,2,5/3/47,59613.1,M,N,M,85 SUN VALLEY DR,,HIALEAH,25.89083,-80.300187,FL,United States,Low
75.89717791,618.562,0,12371.24,163,2,6,1996,34,Adult,2,11/16/74,59613.1,M,N,M,465 MAY VALLEY LN APT G,,FRESNO,,,CA,United States,Low
75.89717791,618.562,0,12371.24,163,2,5,2005,34,Adult,2,10/31/44,59613.1,M,N,M,555 W 23RD ST PH D,,NEW YORK,,,NY,United States,Low
75.89717791,618.562,0,12371.24,163,1,10,2009,34,Adult,2,7/16/02,59613.1,M,N,M,1600 AVENUE C,,MC COY,,,VA,United States,Low
75.89717791,0,618.562,12371.24,163,2,10,2017,34,Adult,2,10/8/60,59613.1,M,N,M,HC 61 BOX 3A,,ANNANDALE,,,MN,United States,Medium
76.0076,0,95.0095,1900.19,25,3,19,50,57,Adult,0,8/16/18,69350.5,F,Y,S,14 FOX,,HOBOKEN,40.741928,-74.040971,NJ,United States,High
76.0076,0,47.50475,1900.19,25,3,13,325,57,Adult,0,10/11/33,69350.5,F,Y,S,45 W GARFIELD ST,,DEMOTTE,,,IN,United States,Medium
76.9419708,527.0525,0,10541.05,137,5,6,141,52,Adult,2,12/17/92,19008.4,F,Y,S,THREE STEEPLES METH CHURCH,,HARTFORD,,,CT,United States,Low
76.9419708,0,527.0525,10541.05,137,3,6,416,52,Adult,2,8/21/70,19008.4,F,Y,S,4798 N CR 587,,HANCOCK,,,MN,United States,High
76.9419708,527.0525,0,10541.05,137,2,10,711,52,Adult,2,6/22/92,19008.4,F,Y,S,4890 PARADISE WAY S,,LOS ANGELES,,,CA,United States,Low
76.9419708,527.0525,0,10541.05,137,2,5,998,52,Adult,2,8/10/95,19008.4,F,Y,S,723 BEAR CLAW RD,,HACKENSACK,,,NJ,United States,Low
79.09909091,0,43.5045,870.09,11,4,17,274,30,Adult,0,11/3/95,90321.6,M,N,S,200 S BROADWAY ST STE 101,,CEDAR RAPIDS,,,IA,United States,High
79.09909091,0,21.75225,870.09,11,5,13,551,55,Adult,0,11/23/46,90321.6,M,N,S,3361 S HORTON ST,,DES MOINES,,,IA,United States,Medium
79.09909091,0,21.75225,870.09,11,3,15,856,55,Adult,0,7/20/09,90321.6,M,N,S,602 CALLE B APT 5,,JACKSONS GAP,,,AL,United States,Medium
79.09909091,0,21.75225,870.09,11,5,12,1127,55,Adult,0,8/11/43,90321.6,M,N,S,6309 FERN VALLEY PASS STE 206,,AUSTIN,30.200948,-97.779728,TX,United States,Medium
79.09909091,0,21.75225,870.09,11,5,11,1259,55,Adult,0,7/20/16,90321.6,M,N,S,518 W SOUTH BOULDER RD,,BUFFALO,,,NY,United States,Medium
79.09909091,0,43.5045,870.09,11,2,17,1394,55,Adult,0,9/17/79,90321.6,M,N,S,101 WASHINGTON LN APT M716,,EVERETT,,,PA,United States,High
79.09909091,0,43.5045,870.09,11,5,16,1534,55,Adult,0,1/31/50,90321.6,M,N,S,518 HUDSON ST APT B1 # 2578,,OLNEY,33.36566,-98.764874,TX,United States,High
79.09909091,0,21.75225,870.09,11,1,15,1677,38,Adult,0,4/24/85,90321.6,M,N,S,RR 3 BOX 129,,FLORENCE,,,AL,United States,Medium
79.09909091,0,43.5045,870.09,11,1,17,1793,39,Adult,0,1/5/25,90321.6,M,N,S,1509 ORCHARD TER,,ORLANDO,,,FL,United States,High
79.09909091,0,43.5045,870.09,11,2,19,1909,55,Adult,0,7/19/67,90321.6,M,N,S,19714 COUNTY ROAD 1544,,HEATH,,,OH,United States,High
79.09909091,0,21.75225,870.09,11,2,14,2052,28,Young adult,0,6/28/26,90321.6,M,N,S,RR 1 BOX 61,,ALICEVILLE,33.12645,-88.164457,AL,United States,Medium
81.35945946,0,75.2575,3010.3,37,1,13,255,41,Adult,0,12/22/64,64319.2,F,N,S,183 N 1280 E,,LAKEWOOD,,,NJ,United States,Medium
81.35945946,0,75.2575,3010.3,37,5,13,531,41,Adult,0,10/5/26,64319.2,F,N,S,RR 2 BOX 8203,,ABINGTON,,,MA,United States,Medium
81.35945946,0,150.515,3010.3,37,1,18,837,41,Adult,0,9/9/07,64319.2,F,N,S,I9 USERINC DR,,SEATTLE,47.732446,-122.349988,WA,United States,High
81.35945946,0,150.515,3010.3,37,3,19,1107,41,Adult,0,9/3/18,64319.2,F,N,S,33 MILL ST # 9231 # 1554,,HOBOKEN,40.741928,-74.040971,NJ,United States,High
81.35945946,0,75.2575,3010.3,37,3,12,1240,41,Adult,0,10/3/44,64319.2,F,N,S,4699 BROADHILL DR,,MANILLA,,,IN,United States,Medium
81.35945946,0,150.515,3010.3,37,2,18,1375,41,Adult,0,10/2/32,64319.2,F,N,S,4000 COND ENUDIO NEGRON APT 59,,CANANDAIGUA,,,NY,United States,High
81.35945946,0,150.515,3010.3,37,3,15,1515,41,Adult,0,4/7/76,64319.2,F,N,S,1800 WYRNOZ CT NW,,TURNEY,,,MO,United States,High
81.35945946,0,75.2575,3010.3,37,5,12,1658,41,Adult,0,5/5/21,64319.2,F,N,S,671 E SHREVEPORT ST,,WARRENTON,,,MO,United States,Medium
81.35945946,0,75.2575,3010.3,37,2,11,1774,41,Adult,0,11/26/64,64319.2,F,N,S,301 HAROLDS DR NW,,FRANKLIN PARK,,,NJ,United States,Medium
81.35945946,0,150.515,3010.3,37,2,15,1890,41,Adult,0,5/9/77,64319.2,F,N,S,83 RIVER EDGE PKY,,FLUSHING,,,NY,United States,High
81.35945946,0,75.2575,3010.3,37,5,13,2033,41,Adult,0,9/27/47,64319.2,F,N,S,18469 STATE ROUTE 127,,HOUSTON,,,TX,United States,Medium
82.50825,0,165.0165,3300.33,40,3,17,257,61,Adult,0,10/5/42,433.74,F,N,S,30550 N 700 EAST RD,,MANCHESTER,42.998575,-71.49122,NH,United States,High
82.50825,0,165.0165,3300.33,40,1,16,533,61,Adult,0,8/5/82,433.74,F,N,S,403 CALLE LAUREL,,LOS ANGELES,,,CA,United States,High
82.50825,0,82.50825,3300.33,40,5,11,839,61,Adult,0,1/7/01,433.74,F,N,S,3149 RIVERSIDE DR NE,,TISHOMINGO,34.239603,-96.667269,OK,United States,Medium
82.50825,0,82.50825,3300.33,40,4,13,1109,61,Adult,0,4/21/31,433.74,F,N,S,1258 JONES RD,,LOUISVILLE,,,KY,United States,Medium
82.50825,0,165.0165,3300.33,40,2,17,1242,61,Adult,0,8/10/09,433.74,F,N,S,PSC 3 BOX 402,,FLORIDA,,,NY,United States,High
82.50825,0,82.50825,3300.33,40,5,10,1377,61,Adult,0,1/27/76,433.74,F,N,S,1616 HIGH MEADOW DR,,SAINT CHARLES,38.796054,-90.484517,MO,United States,Medium
82.50825,0,165.0165,3300.33,40,1,15,1517,61,Adult,0,1/3/98,433.74,F,N,S,396 MAIN ST STE 2,,PANAMA CITY,,,FL,United States,High
82.50825,0,82.50825,3300.33,40,4,10,1660,61,Adult,0,2/1/55,433.74,F,N,S,3128 N 1000 EAST RD,,BUENA VISTA,32.323467,-84.517166,GA,United States,Medium
82.50825,0,165.0165,3300.33,40,3,20,1776,61,Adult,0,2/23/04,433.74,F,N,S,7183 GRANTHAM WAY,,BRONX,40.874807,-73.909037,NY,United States,High
82.50825,0,82.50825,3300.33,40,4,11,1892,61,Adult,0,2/9/11,433.74,F,N,S,14201 BAYSIDE AVE,,ISABELA,,,PR,United States,Medium
82.50825,0,82.50825,3300.33,40,3,11,2035,61,Adult,0,4/15/86,433.74,F,N,S,1 MEHUAH WAY,,SANTA BARBARA,,,CA,United States,Medium
85.71167969,1097.1095,0,21942.19,256,2,9,158,38,Adult,2,3/7/72,59691.3,F,N,M,1 BROWNLEIGH RD,,BOSTON,,,MA,United States,Low
85.71167969,0,1097.1095,21942.19,256,5,9,433,38,Adult,2,3/24/90,59691.3,F,N,M,567 W LOCUST ST,,WEST HAVEN,41.291987,-72.958876,CT,United States,High
85.71167969,1097.1095,0,21942.19,256,4,5,740,38,Adult,2,1/9/01,59691.3,F,N,M,1201 TOWN CREEK DR APT 171,,EMERSON,,,KY,United States,Low
85.71167969,0,1097.1095,21942.19,256,1,8,1015,38,Adult,2,4/14/53,59691.3,F,N,M,735 W DECATUR ST APT 19,,MARATHON,,,FL,United States,High
85.71167969,0,1097.1095,21942.19,256,3,5,1187,38,Adult,2,8/1/39,59691.3,F,N,M,896 N STANWICK RD,,DAYTON,30.04644,-94.899949,TX,United States,High
85.71167969,1097.1095,0,21942.19,256,1,6,1330,38,Adult,2,5/17/84,59691.3,F,N,M,PO BOX 1280,,FAXON,,,OK,United States,Low
85.71167969,1097.1095,0,21942.19,256,5,10,1469,38,Adult,2,7/24/82,59691.3,F,N,M,230 GLEN AVE,,EASTCHESTER,,,NY,United States,Low
85.71167969,1097.1095,0,21942.19,256,4,9,1613,38,Adult,2,6/25/86,59691.3,F,N,M,1374 COLLEGE AVE APT 1E,,WESTWOOD,,,CA,United States,Low
85.71167969,1097.1095,0,21942.19,256,3,6,1736,38,Adult,2,2/4/55,59691.3,F,N,M,9301 AVENUE U,,TEMPLE,31.076216,-97.353807,TX,United States,Low
85.71167969,1097.1095,0,21942.19,256,3,6,1853,38,Adult,2,11/28/08,59691.3,F,N,M,1144 MEMORIAL DR SE,,TUPELO,,,MS,United States,Low
85.71167969,1097.1095,0,21942.19,256,1,9,1969,38,Adult,2,1/1/64,59691.3,F,N,M,2520 10TH ST NE APT 20,,SAN ANTONIO,,,TX,United States,Low
86.22486486,0,478.548,9570.96,111,1,19,33,49,Adult,0,2/12/35,3601.71,M,N,S,1200 KELHIP RD,,DALLAS,,,NC,United States,High
86.22486486,0,239.274,9570.96,111,3,12,311,49,Adult,0,6/12/58,3601.71,M,N,S,1 RISHAM AVE,,CUBA,,,IL,United States,Medium
86.22486486,0,239.274,9570.96,111,3,11,590,49,Adult,0,1/23/50,3601.71,M,N,S,18469 COUNTY ROAD 4665,,REDWOOD CITY,,,CA,United States,Medium
86.22486486,0,478.548,9570.96,111,3,16,720,49,Adult,0,7/1/42,3601.71,M,N,S,601 AVENUE D,,SEATTLE,47.616455,-122.30989,WA,United States,High
86.22486486,0,239.274,9570.96,111,5,10,895,49,Adult,0,12/9/42,3601.71,M,N,S,2129 COMMERCE DR APT 101,,RIO GRANDE CY,26.392103,-98.814287,TX,United States,Medium
86.22486486,0,478.548,9570.96,111,5,18,1438,49,Adult,0,10/1/33,3601.71,M,N,S,806 MACY ST,,ELY,,,NV,United States,High
86.47333333,0,214.0215,8560.86,99,1,10,1079,25,Young adult,2,12/4/13,9309.57,M,Y,M,270 PARKS CROSSING RD,,OSWEGO,,,NY,United States,Medium
86.47333333,0,428.043,8560.86,99,2,15,1221,25,Young adult,2,8/29/94,9309.57,M,Y,M,PO BOX 160,,MERIDEN,41.535458,-72.800392,CT,United States,High
86.47333333,0,428.043,8560.86,99,2,19,1361,25,Young adult,0,9/8/60,9309.57,M,Y,S,D & D ENTERPRISE,,TYLER,,,TX,United States,High
86.47333333,0,428.043,8560.86,99,5,16,1501,25,Young adult,2,6/8/04,9309.57,M,Y,M,N5947 STRANGE RD,,HARRISBURG,,,MO,United States,High
86.47333333,0,428.043,8560.86,99,4,15,1644,25,Young adult,0,2/20/07,9309.57,M,Y,S,PO BOX 4539,,ALBANY,,,NY,United States,High
86.47333333,0,214.0215,8560.86,99,3,14,1765,25,Young adult,2,10/21/35,9309.57,M,Y,M,352 STYLES RANCH RD,,HORSEHEADS,,,NY,United States,Medium
86.47333333,0,428.043,8560.86,99,1,17,1881,25,Young adult,2,7/14/16,9309.57,F,Y,M,816 PINEVILLE RD,,WEST PALM BEACH,,,FL,United States,High
86.47333333,0,214.0215,8560.86,99,5,15,2024,25,Young adult,2,3/5/72,9309.57,F,Y,M,4312 W 58TH ST APT 101K,,HUNTSVILLE,,,AL,United States,Medium
88.59319277,1470.647,0,29412.94,332,2,6,85,55,Adult,2,3/21/82,17888.7,F,N,M,7301 NW 18TH ST APT AM-101,,DOWNSVILLE,,,LA,United States,Low
88.59319277,1470.647,0,29412.94,332,3,5,360,43,Adult,2,9/28/28,17888.7,F,N,M,1859 HOLMES RD,,HUNTSVILLE,34.733646,-86.585312,AL,United States,Low
88.59319277,0,1470.647,29412.94,332,1,8,640,53,Adult,2,1/26/20,17888.7,F,N,M,411 108TH AVE NE STE 1980,,OPELIKA,,,AL,United States,High
88.59319277,1470.647,0,29412.94,332,5,10,945,43,Adult,2,2/1/84,17888.7,F,N,M,121 BALDWIN AVE APT 2R,,FARRELL,,,PA,United States,Low
89.29464286,0,62.50625,2500.25,28,2,15,863,15,Child,1,7/18/96,41690.5,M,Y,S,2574 ROUTE 72 W,,OPELIKA,,,AL,United States,Medium
89.29464286,0,62.50625,2500.25,28,1,11,2058,15,Child,1,12/5/65,41690.5,M,Y,S,5022 CALLE CONDESA,,YAZOO CITY,,,MS,United States,Medium
90.91818182,0,50.005,1000.1,11,1,20,54,63,Adult,2,6/1/05,21021.6,F,Y,S,1042 RANCHO DURANGO RD,,APO,,,AE,United States,High
91.84827586,0,199.77,7990.8,87,4,13,727,45,Adult,1,2/6/09,71941.5,F,Y,S,69 S CHRISTINA AVE,,GRAND RAPIDS,,,MI,United States,Medium
92.54888889,0,291.529,5830.58,63,2,19,107,23,Young adult,2,8/14/72,30665.2,F,Y,M,11019 SE 200TH ST,,WILDWOOD,38.989925,-74.816989,NJ,United States,High
92.54888889,0,145.7645,5830.58,63,1,14,382,23,Young adult,2,7/7/69,30665.2,F,Y,M,2456 LINWOOD ST SW,,DUNMORE,41.423178,-75.628933,PA,United States,Medium
92.54888889,0,145.7645,5830.58,63,2,12,663,23,Young adult,2,11/21/02,30665.2,F,Y,M,UNIT 23806 BOX 301,,LEOMINSTER,,,MA,United States,Medium
92.54888889,0,145.7645,5830.58,63,1,10,966,23,Young adult,2,2/10/49,30665.2,M,Y,M,117 CALLE 5 VILLAS DE BUENAVENTURA,,HOLLYWOOD,,,FL,United States,Medium
92.54888889,0,145.7645,5830.58,63,1,11,1171,23,Young adult,2,1/18/91,30665.2,M,Y,M,11 FORD RD,,EMERSON,,,KY,United States,Medium
92.54888889,0,145.7645,5830.58,63,2,12,1313,23,Young adult,2,4/5/42,30665.2,M,Y,M,6532 KUGLER MILL RD,,AVONMORO,,,PA,United States,Medium
92.54888889,0,291.529,5830.58,63,5,16,1452,23,Young adult,0,10/26/15,30665.2,M,Y,S,7050 INWOOD PARK DR APT 35,,FOXBORO,,,MA,United States,High
92.54888889,0,291.529,5830.58,63,4,18,1596,23,Young adult,2,10/5/51,30665.2,M,Y,M,RR 2 BOX 25,,AGUADA,,,PR,United States,High
92.54888889,0,145.7645,5830.58,63,1,15,1719,23,Young adult,2,8/2/91,30665.2,M,Y,M,1300 LYONS ST,,VEGA BAJA,,,PR,United States,Medium
92.54888889,0,145.7645,5830.58,63,4,13,1836,23,Young adult,2,7/2/58,30665.2,M,Y,M,20 FREDERICK DR # 5145 # 1975,,LAKE LILLIAN,,,MN,United States,Medium
92.54888889,0,291.529,5830.58,63,2,16,1950,23,Young adult,2,9/10/17,30665.2,F,Y,M,520 BERGEN ST,,BAYAMON,,,PR,United States,High
94.17611111,678.068,0,13561.36,144,5,10,113,46,Adult,1,4/27/18,65619.7,M,Y,M,3755 CHESAPEAKE AVE APT 339,,LAKE VILLA,,,IL,United States,Low
94.17611111,678.068,0,13561.36,144,1,10,388,53,Adult,0,9/30/16,65619.7,M,Y,M,2 WINTHROP ST,,BAYONNE,40.661585,-74.118818,NJ,United States,Low
94.17611111,0,678.068,13561.36,144,3,10,669,46,Adult,0,1/3/12,65619.7,M,Y,M,17728 OAK PARK AVE STE A,,PHOENIX,,,AZ,United States,High
94.17611111,0,678.068,13561.36,144,2,10,972,52,Adult,0,6/18/25,65619.7,M,Y,M,200 BLUEBIRD DR,,BRIGHTON,42.342582,-71.1412,MA,United States,High
94.17611111,0,678.068,13561.36,144,1,5,1174,46,Adult,0,6/2/05,65619.7,M,Y,M,698 STATE ROUTE H,,CHRIESMAN,,,TX,United States,High
94.17611111,0,678.068,13561.36,144,5,7,1316,53,Adult,1,1/27/63,65619.7,M,Y,M,50 BEAR CREEK RD LOT 7,,SCHENECTADY,,,NY,United States,Medium
94.17611111,0,678.068,13561.36,144,3,9,1455,46,Adult,0,3/10/61,65619.7,M,Y,M,4191 MIDVALE AVE N,,CEDAR RAPIDS,,,IA,United States,High
94.17611111,678.068,0,13561.36,144,3,6,1599,55,Adult,2,6/16/81,65619.7,F,Y,M,9786 133RD AVE SE,,NORTH DARTMOUTH,,,MA,United States,Low
94.17611111,0,678.068,13561.36,144,4,10,1722,46,Adult,2,11/7/89,65619.7,F,Y,M,S1001 HARVARD ST,,MILTONVALE,,,KS,United States,Medium
94.17611111,0,678.068,13561.36,144,1,7,1839,53,Adult,2,11/4/69,65619.7,F,Y,M,18025 SKY PARK CIR STE M,,SUSANVILLE,,,CA,United States,High
94.17611111,678.068,0,13561.36,144,3,7,1953,46,Adult,2,10/24/38,65619.7,F,Y,M,PO BOX 10349,,CAGUAS,,,PR,United States,Low
99.93063492,0,1259.126,25182.52,252,1,7,119,61,Adult,2,10/25/02,57420,F,Y,S,A & K EARTHMOVERS,,MINOT,48.233302,-101.290243,ND,United States,High
99.93063492,0,1259.126,25182.52,252,1,6,394,55,Adult,2,12/26/10,57420,F,Y,S,4591 LARCH DR APT B43,,FLUSHING,40.765756,-73.83107,NY,United States,High
99.93063492,0,1259.126,25182.52,252,3,7,675,42,Adult,2,3/28/95,57420,F,Y,S,5042 COLONY,,KENT,,,WA,United States,High
99.93063492,0,1259.126,25182.52,252,4,10,978,43,Adult,2,12/29/12,57420,F,Y,S,45 LANTERN LN,,CHAMPAIGN,,,IL,United States,High
99.93063492,0,1259.126,25182.52,252,4,7,1179,46,Adult,2,10/12/31,57420,F,Y,S,200 KINGS DR,,KEARNY,,,NJ,United States,High
99.93063492,0,1259.126,25182.52,252,4,7,1321,52,Adult,2,12/18/16,57420,F,Y,S,3061 S 800 W,,REDMOND,,,OR,United States,High
99.93063492,0,1259.126,25182.52,252,2,6,1460,43,Adult,2,4/24/35,57420,F,Y,S,401 SAWGRASS HILL CT,,DAPHNE,,,AL,United States,High
99.93063492,0,1259.126,25182.52,252,3,6,1604,47,Adult,2,9/20/76,57420,F,Y,S,85 CHURCH ST,,ALTUS,,,OK,United States,High
99.93063492,0,1259.126,25182.52,252,4,7,1727,48,Adult,2,10/23/10,57420,F,Y,S,19 BYRD STATION RD SE,,DALLAS,,,TX,United States,High
99.93063492,1259.126,0,25182.52,252,5,8,1844,62,Adult,2,12/24/43,57420,F,Y,S,4224 N 800 W,,POTEAU,,,OK,United States,Low
99.93063492,0,1259.126,25182.52,252,5,9,1958,52,Adult,2,6/10/88,57420,F,Y,S,192 MEADOW ST,,ST PETERSBURG,,,FL,United States,High
100.2784564,747.0745,0,14941.49,149,5,8,133,13,Child,0,7/17/45,89813.6,F,N,S,11801 29TH AVE,,GREENLAWN,,,NY,United States,Low
100.2784564,747.0745,0,14941.49,149,4,10,408,13,Child,0,3/19/07,89813.6,F,N,S,533 W 145TH ST OFC 16,,HONOLULU,21.329168,-157.87468,HI,United States,Medium
